product_id,discounted_price,actual_price,rating,rating_count,user_id,user_name,review_title,rating_category,selling_price,discount_percentage_calculated,grouped_category
B09LD3116F,"₹2,490","₹3,990",4.1,"3,606","AEAJ3Z2IULDDDQC7KCSUIC62M3GA,AEUO6UO5UQUSD4SLP3YJMIP6BOWA,AE5LG42YQKQ5MSEFHFL7N2AIUGQA,AGBOOOPREO7W2ZYNMUBO63UNF5LA,AG2VIEGXWD4W3JNOTSCZR5VU52PQ,AGDKUAES3AEKOQYGU2SSSDV7GGNQ,AE5UIXZIYQZMWTMJQNMGSPZKNUXQ,AFBLE3JAWJK5XQJTOQHYLKNJX3FA","Ramana KV,akshay t.,A certified buyer,Mohamed Nihad,Adesh Bhatt,santoshpandey,Kamal,Abhishek Srivastava","Excellent CCTV WiFi Camera made in India,Great Camera for keeping an eye on pets...,Working Perfectly,Great product,Decent indoor camera!!,It is a good product in all,Face detection is not so good,Great product",3,1500.0,62.40601503759399,Other
B08Y5QJTVK,₹116,₹200,4.4,357,"AGKIML44ZYBW3KKQQ6NNGHOF63EQ,AGJRLOKQPBND2JW7QDUL5U5MY5OQ,AGSJ3NH4VK35QJ2R3SIOG6PPP4LA,AHQR6R4RUMMQMBKTR7ZIOCSFIBGA,AGYWUI23AWDZSGA66PMAUJ4LJWTA,AFGG2P2ER6TDPATVVAMRSJNSHBKA,AHZXNS63DN6MZDH3WSKYRLWSG3DA,AHZEXACAG3YWARLUXFF6G3LK52AA","Dr Ajay Bindra,vivek,DEEP KUMAR V S,ZAAMBUTECH,Abhishek Kumar,Asim,dyneish,DINESHBHAI T.PATEL","Very good,Worth the Buy,Good,manufacturing date is old,Great,Good, but not Great,Genuine product,Cr2025",3,84.0,57.99999999999999,Other
B00LY1FN1K,₹200,₹230,4.4,"10,170","AEX7BFQ7AJA6LRX42T72KUOL5UVA,AH5RMYKZKKV4XY26DP4D44PIKESQ,AGV3XFWGIUXJHLG2TGMUOMPRHAFA,AETKISIGU4D6AWWNZQMNWVRWOJ4Q,AHJOREVZKA5XCCFUV4QBFLNO5GEA,AFJKLPLG5YPJLSF6BHH4W2MJI35A,AFYR2ZQMPQP6L5377C2CDAZNYAOA,AHV6MRKEUBJA3I3DDIBEB5SNNWVA","Abhilasha,G4N,Dr. Gandharav Mehta,Nimai C.,HASEENA,Unknown,Sri Prasath,Nida parveen","Very good product,Good product.,Good quality,Excellent,Good quality,Good,fine,Lovely",3,30.0,86.95652173913044,Home & Kitchen
B07DJ5KYDZ,"₹1,249","₹2,796",4.4,"4,598","AEHIUDWIZIPJN662N7WZ2KXXOMBQ,AHYZLCABV6IHJ54AO3Y7CVPJEO2A,AE75YQCXBMW3R4W2MVET2JICVCYA,AGTWEVGMY74N5L7YFLZQTHAA3IOQ,AHTXOR5HIEOVIAFR7JI6EZCNI3GQ,AH43WZFVRMTGXLVOGRO2Q7HVR2SQ,AGPRYLCS5QJKBCHQKRYVU5U5JUGQ,AHV64HQ62RSHY5AXQZNKUC6DGL4A","T.Sharanvelan,Devendra Singh Rawat,Mahaboob shareef,Jaseel,Ashish Sharma,Amazon Customer,9650386949,Shraddha","value for money,Great Product,Best charger,Genuine charger at a low price,Genuine and Good,It's Orginal Lenovo charger.. Should buy it,Same as original,Amazing charger , giving good charging in limited time. It really worth and nice product.",3,1547.0,44.67095851216023,Other
B009LJ2BXA,₹649,₹999,3.5,"7,222","AFIZUD4UBB67LGWY6CVLRHKA75IA,AG2TD3527KNZZNE46UL2AK56FSZQ,AFEIKYOYXJ5RNF3MHQ6C5U7Q3ZWA,AGON45QTQGUA7BQ4YMU47OFR7A4Q,AEEZJKFACBVCAW4R5CM45YW4GGZA,AF2CV2NIYSCEV4XH4K6AHNDAJL7A,AETSE7X7ADVJXJYX6VW4SJAX5SKQ,AEDH7DZL7EV37HNO2Y774YFM6SYA","Deepthi,Nitin Mishra,Raju Chacko,A.VISWANATHAREDDY,Saima,Amazon Customer,Arvind kumar,Amazon Customer","Headset,Overall a good product. Sound quality and mic quality is quite satisfactory,An ordinary headphone, though its from HP,hp headphone,Sound quality is good.,It’s okay,It is Good product,Issuebin incomming voice",2,350.0,64.96496496496496,Audio
B09BVCVTBC,"₹2,649","₹3,499",4.5,"1,271","AEAHQT2GADXG7O5HE362SSWYG5TQ,AFXIZPXW2Y4UA5NWS3EEQOVQGJZQ,AHCUW37ZFHKL7ZTUFAAOFYKTCQNA,AG2MU763T3BPRZNAXR3VCD35A4UQ,AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,AGGY6AIN2TRYYC62GJQ5B2Z6ZNCA,AF3XNLNL4NT6ZSZUXYXARJAWYFPQ,AGKYWFUBZOSOAMI4I6YA72S6I5QA","Bazil,Shoaib,Devis,PK,Unboxing video by Abananeez,Krishna D.,Sameer,Shubham kumar","Best Budget Mechanical Gaming Keyboard Period!,AMAZING KEYBOARD! Premium, Affordable and neat layout.,Pretty good for basics,Value for money,  not very fancy but subtle!,Good keyboard but,My first mechanical keyboard!,Best mechanical keyboard,Modding is So easy!!",4,850.0,75.70734495570163,Other
B0BFWGBX61,₹199,₹349,4.1,314,"AF36YUJUEUU3SA42PFAULM2F5RYA,AESE26BMILSD6E4AVO3YM76G4UPA,AFFB6IUQ46CEIYZ2U7OAYVKAL5RQ,AGHGLXUVEHN4NFA3CCYIUFWBIC4A,AELBYFRFAGLMXQQJKVDUWO7QX2VQ,AHF4A3ZGP7G6JLXAAJ77O2QDJSEQ,AEGZCGGDNS4ZRNPG3CDULRVB5Z5A,AE4YGDAAZX7ZDDGP4BTONW72CMIA","Vipan Agnihotri,Hitender singh,Anuj Chauhan,Mufti Abul Hasan,Amazon Customer,MDR,Jai kumar,Rohan Wakade","Good product,Strong and powerful,Useful product.,Very nice 👌 👍 product,Good 👍🏻,Good,USB,Strong buid , study design , charging speed ☹️",3,150.0,57.02005730659025,Cables
B07SY4C3TD,₹596,₹723,4.4,"3,219","AHJ3EGCWYQPUL4CX3MXHWDERT7HA,AEA4XMS33D3PRZZLZ5W6H5BDENEA,AGBJ2ZDBNU3ZZ2AUTLSCVW525R4Q,AE7TDC25GEFP6FQHGQNYGMEGA7TQ,AFJVNPC2VSQ6SO7WIZJ5Y42BU5WQ,AE4KYJVLMHHZZHZGFZ6ETCWGRCNA,AFZCPKBUAC37LWA3YEJSQ5VU2TOA,AHV6ISLIIEDA6IZXTTGCR4DLLSTQ","Koustav Gayen,Nagesh Pai,DEBOBROTO DUTTA,Kailash,Naresh Arora,Placeholder,Anisur R Mullick,Denadayalan K","Gets the job done 👍👍👍,Original product,Good,THe ink is not full to the brim,Original cartridges,Nice,Excellent refill ink - original quality,Low quantity",3,127.0,82.43430152143844,Other
B094JB13XL,"₹2,499","₹5,999",4.1,"38,879","AEZH7UN4SKV7VKJ3NYH7D7CBHA4A,AEEMDECLMB6ZOYW4MZDRUTMPNDMQ,AGCDPH7XJBZZ6ALNCA6XYKP3BZIA,AEZHGBDTPEAIDEC4HF753JL7NDNQ,AFNGYI4A433E2ZEIJ4PTRXTOFSCQ,AGGWFNVDN6N7RMXJH3DXEDO63ANQ,AEF27BA6AC4XT2HSGW57TG3YS2HA,AF5WOBBT3ODEBTFUCW72L3P57TLQ","shiv,Pankaj Bhatt,Dipanshu Kr Biswas,Jeet Jangam,Ekta,subhabrata paul,Anurag kumar,Manish B.","Budget friendly watch,Good product at this price range,Ok,Satisfied,Watch ⌚️ Review,Nice,Display touch was good but screen bazales is too much,Nice watch under 2000",3,3500.0,41.656942823803966,Wearables
B08CRRQK6Z,"₹4,999","₹12,499",4.2,"4,541","AGYLPG3HSE4P53V3EB3MKLQ7KLTQ,AFXKSM63UF5OAWWNXC3BB46V2E6Q,AHGZZFMXCGD7QFG2Y44DLYVDGPQA,AHNNXK6R7H6EEBQ2BZE7A4HIFWZA,AGWYUX5PXASNTNHQVVFV6P5QRFRQ,AFAD7OCCGIXRKR3RT4KLNHPJKN7Q,AGYB2YEGULFOWJP6KAAK37LUEPBQ,AGDA7CERL2POC3BWBG3FR6XKGVVQ","Amol G.,Avani mankar,Vinod kumar,MD Perwez,NADIA FATIMA,balmiki sahoo,Faris Tkd,Barnali bauri","Value for Money product,I didn't receive adaptor with my speakers..I'm disappointed,Sound,I can't AUX mode service,Good,Sound best Quality.,Very good,So sweet sound but subwoofer not good",3,7500.0,39.99519961596928,Audio
B08MTLLSL8,₹399,"₹1,290",4.2,"76,042","AHQWVH4J5YCLOZJMQJTB3FKA66YA,AGTATACN5LUOY6XTHGLDJV2TV7JQ,AGOD5XRGRJSYCFNFE2Y2IVAVS7AQ,AG4QBUONWQLCCWRCXBA6GKTIPGUQ,AFQVO5Y5V3FU7ISKZOPTHKBH4QEA,AEYJEPMQRPIGOQK7HFIX5BEYON5Q,AGVCOM3JOAPMV52YKVWPCTKFVWUQ,AH6XUPCGCWOG63XDNA4PRPWFX4XA","SUPER HEAT,Vicky kashyap,Kapil,Pragati Mishra,Dhatcha Sarank,Muthu V,Revanth,Ajitesh Kushwaha","Sound and Bass,It's very nice,Good quality earphones,Best 👍,Super,Good,Good quality at that price,Sounds good and looks good",3,891.0,30.930232558139537,Other
B08Y57TPDM,₹116,₹200,4.3,485,"AG6WNF3AQBACEWDTRW6UM2MALT2A,AGDX3YMAIQMEVYPEJAQTYTEIBPDA,AFHPPBAJGDWY57QWBC4P34LOKRHA,AGHH3UBBLW7P7IZPJDMQ7PRDX7SA,AH3DDWCUUZDBPHLX4YVCNSECLPXA,AE7DWY6A2QRWHQTYLRM7QYUNY7FA,AFUV2FBPZYYQYR6VJS2VCVPZTODQ,AGNMIY7234MP6VA5DN2HRBGQZ73A","Suraj,nilesh,Pawan,Deepak Singh,nikhil chaudhary,Vinayak P.,Tabish Tariq,Amazon Customer","Good product 👌,5 bati,Charge seems to be very low.,Good batteries.,working fine with my car remote,Original Duracell,Great,SANTOSH PRASAD",3,84.0,57.99999999999999,Other
B09CYTJV3N,"₹4,499","₹5,999",4.3,"44,696","AFSWMOL6CDK4XP6ZX7IGXHM3GQXQ,AFFY3SQ62GIH6BU7WW6J3VIEOMZA,AHAMEHZNYR3W5ZYHIBBOBDRAAVNA,AENGEPMLQO2XYSN6FEO3FU2XOSBQ,AH6BVEKL7FDXA6ZNWZNSLUZJGPUA,AEEJESI2M64R6WO3LQGYW2J2VYGA,AFH3LWABFWVDV36O4EA7EDMVB7OQ,AFQOC7DOYC5GZ2FT3O6COXZ6VLRA","Amaan Ahmad,Subhani shaik,Vipul Sonker,Pothi Kalimuthu,Guri Kamboj,Vilas,Dr.Aasif,K.Shiv","Pathetic amazon delivery service,Decent Indoor Security Camera,Camera used by me,Other than initial hiccups, some (Mi Home app) software bugs, it is good for monitoring!,Works well,Nice camera but motion censor doesn't work,Good,Not up to mark",3,1500.0,74.99583263877312,Other
B07GLNJC25,₹330,₹499,3.7,"8,566","AFTZBO4S2Z7Q6UL72EUKGZRTVB6Q,AHKUVXCYKFWABRPLWPL443YZWRSA,AFRHLDDQVRCWCMDMWG44BGILASLQ,AEYPS7OXOCZW6EHN3CGLBMES2IEQ,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AHQ6JV4TKZKOSAQ6TQ3IAQW74MMQ,AHCCFBKMNPTBDV2XEM4UTUKRCEPA,AGC2F645OAT43MZ3FMQT5EWJ7RBQ","RajendraK Tiwari,A Honest customer,Amazon Customer,rameezraj,Amrut K.,Amit Mani,Reghunathan,prita","Good,Quality and compatibility are justified the price,Okay product,Zeb 100 4ports,Not used at all,Value for money,Good,Worth full",2,169.0,66.13226452905812,Other
B08FY4FG5X,₹649,"₹2,499",3.9,"13,049","AFFITBM6PHS2QO3SI23K6T5FZJYQ,AEW7WERXDAVF2JFHMPDWI2R6EWLA,AFVSNKZX2D322R5L245E7JBPXZPQ,AEIBWLUGRBR5PDQLXFISBUHOQI5Q,AE2MN74BM246562VMYFMSEFSTAJQ,AEIZWS5HEDO6KUUX3B2GWNI6LVAA,AHU7LA2O5SHVZMSFQU72YATBSO5A,AEBZ5HFJJPYLJAJL6YPW5B5TNSPQ","Vijay,Asad,Mohan,siddhraj,Nayan Ambhore,achoibam poireinganba,G.shyamsundar,Joginder Parihar","Waste of money,Best in this price range,Detailed Review & Pros and Cons !!!,badhiya,Best Wired Headphones For Watching Movies And Online Classes,Very noise,Average quality,Nice experience in this headphone",2,1850.0,25.970388155262103,Other
B07TMCXRFV,"₹1,234","₹1,599",4.5,"16,680","AG5AXAJDBTPTEASP2CGYURERHSQQ,AEUQXSX3YSNN5L37W7I243ABWXHQ,AH2OLX25TOPFVMWSSXCIDK2ING3Q,AHSLJYCXIB6MF7XA745OIGQ5VY4Q,AG2XZP6Z52IRYUCU6GLGEUTP5HJA,AHGD2EMY5M3BGX5MUH5DMSV4BNRQ,AGK4RKTLQUZ5OQYSGOAI72QBN6PA,AESFHQDDCGPTVOTQQTTNA3IRSN4Q","Aditya Kumar,Awesh,Amazon Customer,Prita Bhattacharya,Anish,Suyash Bajpai,Rishikesh Ghosh,Rohan","Good product, set quickly on screen.,Go for it,Quality is Awesome,Seems okay,Good product,fingerprint magnet, great value for money though,Good,Simple to install and you get 2 of them, making it affordable price",4,365.0,77.17323327079426,Other
B01FSYQ2A4,"₹1,399","₹2,990",4.1,"97,174","AFWOX5BA5QS5TCVTNV3EHQXOSCLQ,AGGM4C652EG6WSDEOWBQCR7UXG7Q,AFZ3S6RJS6RVOXVK5OAIT4AX76UA,AFRUXOMHPM4OTISKC4VE3PM45DTQ,AFGX776XSUUA2LIYKLHSXN3PHOXA,AF6XZI4LVIVFP2UTPNVFYGF7JPQQ,AGYX7IY6ZHCU2J6DXRW5SN6LGEVA,AHA3ODJCWS52ZKJYWV2UBFR3AVBA","Sagar,Shreyas,Arjun Thomas,Sachin Yadav,Karthikeya Reddy,Raja,Anku kumar,Sagar kate","Worth Every Square Inch.,VFM, Plastic build. Must buy,3 years of extensive usage , delivered the perfomance to its price,Still working after 2 years,Low in price but sound was high,Super head phone under 1300 rs,Wow nice this headphone Just like fall in love🥰 ye kuchh jyada hi ho gya😜,Good quality",3,1591.0,46.78929765886288,Other
B00LZPQVMK,₹272,₹320,4.0,"3,686","AE3S2ZAEMH765KUJ57DR6HBZBB3Q,AHSIVUNTJMI5S5AJGFDE5EDQ355Q,AGQUDHVCMBW7DYS2HT5HA3QCZIEA,AFNXZNINQLTHKVRFI37VQAAFFGOA,AGVKQNHNS7PQK63FIB6EVC5GUAMQ,AEHZ4NOZ5SIDQLGODWS4UZ6RVQJA,AGBVAEUPMWYCDQIKNAD2DXEYWXZA,AEOJW7OWUZROZ6Z66ZQU33Y2ZYLQ","Fardeen mujawar,Pavan,Danny,Siddhartha Pratap,Rabindra Kumar Das,Amazon Customer,Rakesh Ranga Yadav,Nivedita Chatterjee","Ok,Like all other ball pens,Regular pen over priced,Nice,It is fine.,Awful blue ink,Nice and my Favorite Pen,Reasonable price",3,48.0,85.0,Office Supplies
B08X77LM8C,₹99,₹999,3.8,594,"AFCUW5JX2EZRGRGNHO65DGJ2ZNXA,AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,AHTPC5KX6RHKRPKQ3RRUF7ECBUTQ,AGCB4VTTLQMUON2RGBTNCDTTIRVA,AGQ4XHSMAMTMH3AKNOVGTURDJLDQ,AFVZGUHN6ZIFJGIBXSBAFVN23LLA,AFQT3KCDEBTI7PX2J4W7P3CRNQIA,AGPMBJGS7TX4RMXZRT2FILK7ZWLA","AmazonCustomermh7790,Akkuu Akshay,Zahid T.,Pranta,SarangC,Rohini,Aarush,usha","If this is M what is S,Only Better for neckband, earphones not for TWSs!,Nice value for money,Snug fit for Oppo Enco M31,Restored my old Jabra Headset with this new caps,Does what's intended,Gets The Job Done!!,Value for money.",2,900.0,9.90990990990991,Other
B01EJ5MM5M,"₹3,498","₹3,875",3.4,"12,185","AHBS2L7JPLUKRD5ZJQVVSFJ4LNWA,AFS5B353QRCCSU47ZJP22D6VGOPA,AE4IOLUZBOKNPMKOWBH4NSBQANGQ,AGW7EVQ7EY3BS4JCCXZ622IVSSSA,AEGALBMIH2REIAM54HH446CXCAFA,AHZ5C4DKZMCI6CTANLO3RVEGSSFQ,AGF752ZU5K45Z2R6A7PZFIVGC7EA,AFTXFBWO4GE62ATLVMHKDCZNRA5A","Prasad,M. Satyanarayana,Sarthak Jain,Lokesh,siddhath shiva,Sharanabasava,shallu,Lalthakunga","not sure if this is a new product or a used one that was delivered to me,Good product,Ink issue,Overall good product , need to wait and watch on the ink consumption rate,Very Nice 🙂👍,Good,Printer is good, but inkjets become dry too fast,Good product",1,377.0,90.27096774193548,Other
B08J82K4GX,"₹10,099","₹19,110",4.3,"2,623","AGYJWE5KU7LQVHHG3UBK4DGPWP5A,AFAW4JGIBKTJDQE4EHYSG5PTAOOQ,AHJW63Z3OYPN456LWSNIFUY4QHBQ,AHX4QZLN7AZB65JUWMDFEDFMXDNA,AFCJIUIGZNR72BMVUBH6QSOJML4A,AHODCGFP6G5DRC3ZJONS3SKGNYUA,AFBRSDA6IG6CQY4IGPKXUR4ESI4Q,AFHI5YETSSJR7CTVO2PP6ATKWBBQ","Srikkanth,Sameer,Alexander,Siddhant Pawar,Deepak Kumar Behura,dhruv,Uday,Ajay Kumar Pal","Good one,, bright!,Great product altogether,Good but there are better options,Good monitor but bad build quality with some dumb design choices,Very nice👌👌👌👌👌,Overall good. Value for money,Good,Perfect monitor for editing and casual gaming",3,9011.0,52.84667713239142,Other
B07Z1Z77ZZ,₹449,₹999,4.3,"9,701","AEWMPPA26KJIWQL2VJLXEGGYGXMA,AGDRZZSAOT7UAMJBMLYPZYDNCJOA,AEHT3UW6AG4BFUEZQY6COIDBOBGQ,AFP4K7GIXSHORXZ227LZN2SROSSQ,AHJ2Q76VFBFNGG73ED2KVXOPNHFQ,AGNIU4W6TXLMBMH7JQ4I5ICZ347A,AHF4WTXSJ7OWJ6EQ2TDQQB4TGRQQ,AG2KUMJ53E7NT2N7NZSOUKNT7CVA","Ashraf Akhter,Faizan,Axay Chauhan,Tanmay,deep,Salman inamdar,Soumya Gayen,Harshit Thakur","Quality is too good,My laptop feels protected 🤣,Quality is Good but should cheaper as per matirial,Nice color and material, confirm the fit you want,Good product,AWESOME PRODUCT AT 2H,Warning - This sleeve is NOT WATERPROOF!!,Good choice under 400",3,550.0,44.94494494494494,Other
B00DJ5N9VK,₹150,₹150,4.3,"15,867","AE5D3EMPETKIA4VU4SZU5UIHXKQA,AFF76KWKCMR6GNPUXKEBO3N5YTZA,AEXM7ZELXVFNAKRTVDJ5RAK42KRQ,AHYHKNM6SBOIEHGTSR3YR4QMEZMQ,AHYDPSGRW6OTHG2H7LYZVV6SHZ4Q,AGQQ5W4LCISBHXT54SYYCIS75C2Q,AGLAQV6LP4AXJCMGURQX3OUNTYJQ,AHTBXGFU2EAF5DIC3PT2MVAN2BFA","Aradhna Aadhya,sonali ghosh,Sam,VGRK,Surfer007,Lovely,Arun sharma,Maria","As this was my 2nd order for same product.2nd time jo product aaya uski packing bahut hi kharab thi.,Looks cool and variety of colors.,Good product,very colourfull,Budget friendly,Good one,The are easy to use and are comfortable,Good buy during sale",3,0.0,100.0,Toys & Games
B0B4DT8MKT,₹348,"₹1,499",4.2,656,"AGH3POHLPXABF3I4ASSGTRXAUPPA,AEHVZHMJQYG456XUPYSWK7PWAJAA,AFBPPGDHU5S2IR5WEPYWGR4ABK4Q,AGEYWCB2JWQR7C3RF2SEK26PTK2A,AGWXGUALH6VESAYTZGWBZBUDTWFA,AHCG74BCEDINDMRYYF2QPYY3OHJQ,AHHGEASO3BOC2ET23MDU64DKQ5OQ,AF7TKY6E2EO7NSSPHFYFGE4FJDOA","nisar,Pralipta Kumar Sahoo,Vimal kumar g s,Amazon Customer,Amazon Customer,Amith Kumar M,Ekant Sharma,K R S","Nice,Awesome,Quick not charger🤏,Expensive at this price,Multiple mobile can’t be charged at a time,THIS IS FAST CHARGING ON BOTH MY SAMSUNG PHONES AND IPHONE TOO. Go for it !!,Excellent quality!,CHARGING CABLE",3,1151.0,23.215476984656437,Cables
B08FGNPQ9X,"₹1,199","₹2,999",4.1,"10,725","AGMYVYGTIGHQQDKROQZHYI67AW2Q,AFPW7SWJI6ESX22SYZCE226UKRLQ,AEKY5CMK5HRNNZXVWGT57CJWHCDA,AHRQ54DIJ3ABHV6LPYMZWEWVBPPQ,AGLQ56XIEU243BB6V45WIIMI7UWQ,AEDW5CCSPBHRUFSD4KHK4EYEINSQ,AFAODJJHXH3RGOQXKG5D6NLOMRPQ,AFQS7C4WBSQEIHHQ5G3I5OWJLHKQ","Akhil Raj Kunwar,Aditya Jain,Nanda Kumar,Yuvaraj M,Hari,Yovan Aroquiam,Debabrata Mandal,Yash Sharma","not perfect,Impressed,1 Major Problem,Good one.,Value for money product for short power cutoffs,Good products,Review,Great choice if you want a wi-fi UPS with good battery backup",3,1800.0,39.97999333111037,Networking Devices
B07NTKGW45,₹397,₹899,4.0,"3,025","AGKYLNZN5SOR4LZAYWRHAAJY6JQQ,AF3KBDP4KUQBIEPOHOD4CTE355DQ,AGPNK4G7IXT4KWGPM4P5GZVHJWRA,AFELT2ZWY73WKNOT67ZAGVUCQ3SA,AFZE7KG2W5XOGLTWA2J4CSAHNXWA,AGA6B3KA3UVWW7IMQ2AAH7YC7SBA,AELLMRH2KBMJNAYLWDLGUMSWGBWQ,AGLXXAIFPOSW675BKK5KDZL63KVQ","Amazon Customer,Santos,CVN,anonymous,Sacchidanand Pant,Sa9025,Vijay,Ravi Tiwari","Good at this price,Good product to organize your things,HOLDING CAPACITY,Not a lot of volume inside. Only for cables and tiny objects,Pretty good product for the price (under ₹500),It does it's job , worth the buy at this price,It served my purpose,Quality is not good",3,502.0,44.16017797552836,Other
B08CDKQ8T6,₹154,₹349,4.3,"7,064","AFDCSF36NJYXASQOJCQWFQTN7SDQ,AGHRDOQP7F74DK6KEXSY2NLLKZVQ,AF7HUEJWED3ZUCLTT2MNQDL5BQOA,AH62QNZEYJYC6LNXAJ4BXL6JZZEQ,AFMQH2YLIY5ST5VNIUADLQYIUNAA,AF5TLUDL3JKYZS74QEAMDMPXC3ZQ,AF57UETI4YHWNPSAOF2OVMNVV2JQ,AHNI4LKKPLQLDFCWJZ24SX4BGT7Q","Arun S.,Jeevan Prasad,mitesh,Tasmai Agrawal,Parvathi,Mohammadnaeem Surajwala,Suriya,Amazon Customer","It's working,It's gud 😳,Cable quality is good.,Durable and Works Well,Good data cable same as shown in pic,Portronics knonnect L 1.2 mtr Micro USB cable,Ok,Great quality",3,195.0,44.126074498567334,Cables
B08J4PL1Z3,₹699,"₹1,490",4.0,"5,736","AGUTG6MZYET7MPUMPQXFLSNBEVUQ,AFN53ZMEK5W2MWJW6E36M4ECOFDA,AEJNJQFBSHNGTZ2KLO2IRH2CHSRA,AELJOMTIVYFHQKQIHAB6DVLU65AQ,AFWZSY64MPBL2AJQVIINPMPZBS3Q,AGCQVRAHII6LOJZ5HYLKVZTHACTA,AFKXQZUR2GH27ZHONXGHHK7SC26Q,AHZAJIIJDRADTHCXCEM6QEKG5ZUQ","Rajesh sharma,Akhil Sondhi,Varun Rao,Samrat,Shimnith,sanjana,Aaqib,Thejas","Overall it's good. But some keys are hard to press,Good product in this price range,The start button of the controller and select button became defective and stopped working,Decent,Good,Just what I needed!,Great but.,Best controller under 1000",3,791.0,46.91275167785235,Other
B07XJWTYM2,"₹1,679","₹1,999",4.1,"72,563","AEHC7ITQUJKLOGQJCAA6Q7V63EVQ,AGCW5OYJJFDRSHITPNJ2NGJO37XQ,AFCDWGFZNA55P5RZVVADKMJX4TMQ,AGNY7JE5TCQDY3MEVOEVAAA4C3XQ,AG72D7R72T2BX46FLNTAPNAVHNJQ,AFOTA6QJ5UKQOBJ5APZRDK3GVOBQ","Tech boy,Deepak,8445025922,Ashok Alkari,Amazon Customer,deepak","Original review 👍realme buds🎧,Please Read The Whole Review For All the Details & Decide Yourself...,Good,Ful HIGHHHHHHHHHHHHHHHH BASE,Amazing,Good",3,320.0,83.991995997999,Other
B09939XJX8,₹354,"₹1,500",4.0,"1,026","AGKT6MY3UZFPKSYVU5V7IOKJKMMA,AEMPOEDWHUSVZ4K5B4NSUITJN44A,AHPG3MJMT3RKYFUX36KRB3EDGOBQ,AE5GMXIOYRAI3YQEDFM4W22P6SWQ,AGHSVMFIK3RXOK2SWFPWN5TZCJKQ,AH7JVRRT5TX4TDCA3XS2HEYQIITA,AGNNU6V5L7VGIRYQ5XIJ7H4VONBQ,AHD2UUIFWNHDJHVXLGRMPLBBHSAQ","Kanta Khaksa,SKK,Subramanian K N,Sandeep Reddy,Pramod,Vipin Kumar,REVANAPPA S K,Debjani Karmakar","A good buy!,Good item fun to play , Brightness is good if used in proper light,very useful,Average,Good product at this price 👌,Nice,Good quality product,Very good product",3,1146.0,23.599999999999998,Other
B09MDCZJXS,"₹1,199","₹5,499",3.8,"2,043","AFFOW7D7WJY5D3E3PV26TYE7Y57Q,AFXOKMMHVI6D4RWQXJFN3YSI57BQ,AH65GLY4VWTON6HQURNVS3MWLTPA,AHPCPMJYJE4OFUAOCX2GJNYIOGGA,AFLVQOCKHNNVELC2E4SX2GF4Z5TA,AHCVGFTJLPI3BGD6EOMDLSJ43UQA,AE5JNSRY4O3FLWR6P24C76QLBZGA,AHX5PSVSNVHS4QNYCDEKIMFDERZA","Prince rabha,Aditya Koppuravuri,Abhishek patel,Sultan Khan,Krishan Murari Gupta,Akash sharma,Amazon Customer,Lavis Telecom Center","U should really go for it if are using for gaming or songs but for calls it not that good,Best in the range,ENC missing.,Vry Vry nice. ..👍,Nice product. It is very nice product in this price range 😊. I like it:),Battery backup is too good sounds quality is Very deep base,Best at this range,No review",2,4300.0,21.80396435715585,Other
B08CTQP51L,₹379,"₹1,499",4.2,"4,149","AHWQQLE2M65U3ACAYST5FUV4UPVA,AFYWJTX34TSDYAHOCEDFBOESDBLA,AFTI4PPEOUKIY7E7RZNDGR36GJBA,AGIL2YVZAM2EISWCWKZ62NRHRQTQ,AGOLIHXYWOUK27IL5A3NHNA4U6FQ,AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,AGFVR7YLNWBVHZT7ZKUMA3OUNIOQ,AFQLEJZYWVOJCCO5THP43JRGYB3Q","Aditya Chauhan,Student,MAHENDRA KISHORE RAIZADA,Sanjay,Srivatsan Jyotsum,Olivia,Devendra Singh,Hemant","Fantastic,Spen works, will protect the screen.,Good,Not smudge proof at all!! But apart from that it's good.,Smooth surface, good protection, easy application.,Good,Goodbye for the tablet but not for the s pen stylus.,1 year of use",3,1120.0,25.283522348232157,Other
B0BG62HMDJ,₹499,₹775,4.3,74,"AECMQ2RLIJLZPBV65R74ZXYWBHDA,AEDKV6ZUXIBYYQJBXOHXB3DZLYWQ,AEHWYKP6AINWLLGVCZXRT3GOBT6A,AF2LJJNMXJZHEEWT4GCNWPSLFPIA,AGJ3VD6VNEKCMGYVVAS3ZFSISKMA,AFVY6A2WBGEYOPAJNAZP6J44H5GA,AERWNTV3FQB42AN6DXOZ24NJGOBQ,AEVHDFJPXL5VW4EUXTOBVXCPZA2A","Santosh,Ravindra r.m,Shubham Maurya,Prateek Sunal,Nishant Kumar,Prajapati sagar,Keyur suthar,Amazon Customercare","awesome,Good product,Product reviews ...,Best in budget,Very good according to price,Nice product data transmission  rate is 80 to 85MB/s,Works well. East to install HDD in this. Will recommend,Very nice product and easy install & use",3,276.0,64.38709677419355,Storage
